"Seller SKU ID","Brand","Model Number","Painting Type","Painting Theme","Width (inch)","Height (inch)","Weight (kg)","Pack of","Frame Included","Panel View","Main Image URL","Other Image URL 1","Other Image URL 2","Other Image URL 3","Group ID","Model Name","Description","Sales Package","Key Features","Search Keywords","Video URL","Frame Color","Frame Material","Artist Name","Regional Speciality","Art Form Type","Wall Mount","Shape","Other Dimensions","Water Resistant","Other Features","Domestic Warranty","Domestic Warranty - Measuring Unit","International Warranty","International Warranty - Measuring Unit","Warranty Summary","Warranty Service Type","Covered in Warranty","Not Covered in Warranty","Base Material","Ink Type","Glass Frame","EAN/UPC","Size"
"FF100158","MONTAGE","24202","Digital Reprint","Floral","42","42","5.00","1","Yes","Single","","","","","153125","Floral painting with frame, Title: Indigold VII; Artist: Audit, Lisa; Framed Art Print (42 X 42 inch), Printed on Paper","Painting with frame, Title: Indigold VII, Artist: Audit, Lisa.
Printed on: Paper; Framed Art Print. Image Size: 36 X 36; 
Paper: NovaJet Matte Coated Premium Paper 230 (MCP 230). It is a heavy weight, bright white, smooth finish matte paper, top-coated with an ink-receptive layer. Ideally suitable for printing high quality fine art reproduction. The artwork is covered with clear acrylic for added protection, durability and clear visibility. 
Frame: Simple Black Small (1.22 inch). Frame is made of polystyrene, which is light weight, long lasting and has very good finish. 
Mount: 2 inch, Color: offwhite, it enhances the look of this artwork. 
Product Size: 42 X 42 inch. 
It comes with hooks at the back, ready to be hung on the wall.","One piece art with frame, printed on Paper; Image Print Size: 36 X 36; Frame: Simple Black Small (1.22inch, Polystyrene). Mount: 2 inch, Color: offwhite. Product Size: 42 X 42 inchAcrylic covered; ","Printed on Paper, size: 42 X 42 inch. , Frame: Simple Black Small (1.22 inch). It's a high quality frame made of Polystyrene, which is light weight, long lasting and has very good finish. 
, 2 inch offwhite mount adds classy look to this art. , Paper: NovaJet Matte Coated Premium Paper 230 (MCP 230). It is a heavy weight, bright white, smooth finish matte paper, top-coated with an ink-receptive layer. Ideally suitable for printing high quality fine art reproduction. The artwork is covered with clear acrylic for added protection, durability and clear visibility. Custom made for you and ready to be hung on the wall.","HOME WALL FLOWER GOLD LEAVES TAN FRAME PAINTING ROOM, FLOWERS WATERCOLOR WHITE FOR BED WITH BLUE INDIGO ROOM FLORALS DECOR GRAY CONTEMPORARY BLOOM ART","","Black","Polystyrene","Audit, Lisa","","","Yes","Square/Rectangle","","No","","1","Month","","","Carries 1 month domestic and international warranty against manufacturing defects","Please email us picture of damage or other issues. After our inspection of the pictures, and our approval, please ship the products us and we will send the replacement.","Covers the art print and the frame","","Paper","","Yes","","M"
"FF100160","MONTAGE","24202","Digital Reprint","Floral","38","38","5.00","1","Yes","Single","","","","","153125","Floral painting with frame, Title: Indigold VII; Artist: Audit, Lisa; Framed Art Print (38 X 38 inch), Printed on Canvas","Painting with frame, Title: Indigold VII, Artist: Audit, Lisa.
Printed on: Canvas; Framed Art Print. Image Size: 36 X 36; 
Canvas: NovaJet Artistic Matte Canvas 410 (AMC 410). It is a water-resistant canvas, top-coated with an ink-receptive layer. Ideally suitable for fine art reproductions. 
Frame: Simple Black Small (1.22 inch). Frame is made of polystyrene, which is light weight, long lasting and has very good finish. 
Product Size: 38 X 38 inch. 
It comes with hooks at the back, ready to be hung on the wall.","One piece art with frame, printed on Canvas; Image Print Size: 36 X 36; Frame: Simple Black Small (1.22inch, Polystyrene). Product Size: 38 X 38 inch","Printed on Canvas, size: 38 X 38 inch. , Frame: Simple Black Small (1.22 inch). It's a high quality frame made of Polystyrene, which is light weight, long lasting and has very good finish. 
, Canvas: NovaJet Artistic Matte Canvas 410 (AMC 410). It is a water-resistant canvas, top-coated with an ink-receptive layer. Ideally suitable for fine art reproductions. Custom made for you and ready to be hung on the wall.","HOME WALL FLOWER GOLD LEAVES TAN FRAME PAINTING ROOM, FLOWERS WATERCOLOR WHITE FOR BED WITH BLUE INDIGO ROOM FLORALS DECOR GRAY CONTEMPORARY BLOOM ART","","Black","Polystyrene","Audit, Lisa","","","Yes","Square/Rectangle","","No","","1","Month","","","Carries 1 month domestic and international warranty against manufacturing defects","Please email us picture of damage or other issues. After our inspection of the pictures, and our approval, please ship the products us and we will send the replacement.","Covers the art print and the frame","","Canvas","","No","","M"
"FF100162","MONTAGE","24815","Digital Reprint","Floral","16","12","1.50","1","Yes","Single","","","","","153102","Floral painting with frame, Title: Spiced Nature I; Artist: Audit, Lisa; Framed Art Print (16 X 12 inch), Printed on Paper","Painting with frame, Title: Spiced Nature I, Artist: Audit, Lisa.
Printed on: Paper; Framed Art Print. Image Size: 12 X 8; 
Paper: NovaJet Matte Coated Premium Paper 230 (MCP 230). It is a heavy weight, bright white, smooth finish matte paper, top-coated with an ink-receptive layer. Ideally suitable for printing high quality fine art reproduction. The artwork is covered with clear acrylic for added protection, durability and clear visibility. 
Frame: Simple Black Small (1.22 inch). Frame is made of polystyrene, which is light weight, long lasting and has very good finish. 
Mount: 1 inch, Color: offwhite, it enhances the look of this artwork. 
Product Size: 16 X 12 inch. 
It comes with hooks at the back, ready to be hung on the wall.","One piece art with frame, printed on Paper; Image Print Size: 12 X 8; Frame: Simple Black Small (1.22inch, Polystyrene). Mount: 1 inch, Color: offwhite. Product Size: 16 X 12 inchAcrylic covered; ","Printed on Paper, size: 16 X 12 inch. , Frame: Simple Black Small (1.22 inch). It's a high quality frame made of Polystyrene, which is light weight, long lasting and has very good finish. 
, 1 inch offwhite mount adds classy look to this art. , Paper: NovaJet Matte Coated Premium Paper 230 (MCP 230). It is a heavy weight, bright white, smooth finish matte paper, top-coated with an ink-receptive layer. Ideally suitable for printing high quality fine art reproduction. The artwork is covered with clear acrylic for added protection, durability and clear visibility. Custom made for you and ready to be hung on the wall.","PURPLE CREAM HOME PINK WALL GRAINS FLOWER GOLD LEAVES TEAL BROWN TRADITIONAL TAN FRAME GREEN PAINTING ROOM, SPICE FLOWERS ELEMENTS ORANGE FOR BED RED ","","Black","Polystyrene","Audit, Lisa","","","Yes","Square/Rectangle","","No","","1","Month","","","Carries 1 month domestic and international warranty against manufacturing defects","Please email us picture of damage or other issues. After our inspection of the pictures, and our approval, please ship the products us and we will send the replacement.","Covers the art print and the frame","","Paper","","Yes","","M"
"FF100164","MONTAGE","24815","Digital Reprint","Floral","14","10","1.50","1","Yes","Single","","","","","153102","Floral painting with frame, Title: Spiced Nature I; Artist: Audit, Lisa; Framed Art Print (14 X 10 inch), Printed on Canvas","Painting with frame, Title: Spiced Nature I, Artist: Audit, Lisa.
Printed on: Canvas; Framed Art Print. Image Size: 12 X 8; 
Canvas: NovaJet Artistic Matte Canvas 410 (AMC 410). It is a water-resistant canvas, top-coated with an ink-receptive layer. Ideally suitable for fine art reproductions. 
Frame: Simple Black Small (1.22 inch). Frame is made of polystyrene, which is light weight, long lasting and has very good finish. 
Product Size: 14 X 10 inch. 
It comes with hooks at the back, ready to be hung on the wall.","One piece art with frame, printed on Canvas; Image Print Size: 12 X 8; Frame: Simple Black Small (1.22inch, Polystyrene). Product Size: 14 X 10 inch","Printed on Canvas, size: 14 X 10 inch. , Frame: Simple Black Small (1.22 inch). It's a high quality frame made of Polystyrene, which is light weight, long lasting and has very good finish. 
, Canvas: NovaJet Artistic Matte Canvas 410 (AMC 410). It is a water-resistant canvas, top-coated with an ink-receptive layer. Ideally suitable for fine art reproductions. Custom made for you and ready to be hung on the wall.","PURPLE CREAM HOME PINK WALL GRAINS FLOWER GOLD LEAVES TEAL BROWN TRADITIONAL TAN FRAME GREEN PAINTING ROOM, SPICE FLOWERS ELEMENTS ORANGE FOR BED RED ","","Black","Polystyrene","Audit, Lisa","","","Yes","Square/Rectangle","","No","","1","Month","","","Carries 1 month domestic and international warranty against manufacturing defects","Please email us picture of damage or other issues. After our inspection of the pictures, and our approval, please ship the products us and we will send the replacement.","Covers the art print and the frame","","Canvas","","No","","M"
"FF100166","MONTAGE","24815","Digital Reprint","Floral","22","16","2.00","1","Yes","Single","","","","","153102","Floral painting with frame, Title: Spiced Nature I; Artist: Audit, Lisa; Framed Art Print (22 X 16 inch), Printed on Paper","Painting with frame, Title: Spiced Nature I, Artist: Audit, Lisa.
Printed on: Paper; Framed Art Print. Image Size: 18 X 12; 
Paper: NovaJet Matte Coated Premium Paper 230 (MCP 230). It is a heavy weight, bright white, smooth finish matte paper, top-coated with an ink-receptive layer. Ideally suitable for printing high quality fine art reproduction. The artwork is covered with clear acrylic for added protection, durability and clear visibility. 
Frame: Simple Black Small (1.22 inch). Frame is made of polystyrene, which is light weight, long lasting and has very good finish. 
Mount: 1 inch, Color: offwhite, it enhances the look of this artwork. 
Product Size: 22 X 16 inch. 
It comes with hooks at the back, ready to be hung on the wall.","One piece art with frame, printed on Paper; Image Print Size: 18 X 12; Frame: Simple Black Small (1.22inch, Polystyrene). Mount: 1 inch, Color: offwhite. Product Size: 22 X 16 inchAcrylic covered; ","Printed on Paper, size: 22 X 16 inch. , Frame: Simple Black Small (1.22 inch). It's a high quality frame made of Polystyrene, which is light weight, long lasting and has very good finish. 
, 1 inch offwhite mount adds classy look to this art. , Paper: NovaJet Matte Coated Premium Paper 230 (MCP 230). It is a heavy weight, bright white, smooth finish matte paper, top-coated with an ink-receptive layer. Ideally suitable for printing high quality fine art reproduction. The artwork is covered with clear acrylic for added protection, durability and clear visibility. Custom made for you and ready to be hung on the wall.","PURPLE CREAM HOME PINK WALL GRAINS FLOWER GOLD LEAVES TEAL BROWN TRADITIONAL TAN FRAME GREEN PAINTING ROOM, SPICE FLOWERS ELEMENTS ORANGE FOR BED RED ","","Black","Polystyrene","Audit, Lisa","","","Yes","Square/Rectangle","","No","","1","Month","","","Carries 1 month domestic and international warranty against manufacturing defects","Please email us picture of damage or other issues. After our inspection of the pictures, and our approval, please ship the products us and we will send the replacement.","Covers the art print and the frame","","Paper","","Yes","","M"
"FF100168","MONTAGE","24815","Digital Reprint","Floral","20","14","2.00","1","Yes","Single","","","","","153102","Floral painting with frame, Title: Spiced Nature I; Artist: Audit, Lisa; Framed Art Print (20 X 14 inch), Printed on Canvas","Painting with frame, Title: Spiced Nature I, Artist: Audit, Lisa.
Printed on: Canvas; Framed Art Print. Image Size: 18 X 12; 
Canvas: NovaJet Artistic Matte Canvas 410 (AMC 410). It is a water-resistant canvas, top-coated with an ink-receptive layer. Ideally suitable for fine art reproductions. 
Frame: Simple Black Small (1.22 inch). Frame is made of polystyrene, which is light weight, long lasting and has very good finish. 
Product Size: 20 X 14 inch. 
It comes with hooks at the back, ready to be hung on the wall.","One piece art with frame, printed on Canvas; Image Print Size: 18 X 12; Frame: Simple Black Small (1.22inch, Polystyrene). Product Size: 20 X 14 inch","Printed on Canvas, size: 20 X 14 inch. , Frame: Simple Black Small (1.22 inch). It's a high quality frame made of Polystyrene, which is light weight, long lasting and has very good finish. 
, Canvas: NovaJet Artistic Matte Canvas 410 (AMC 410). It is a water-resistant canvas, top-coated with an ink-receptive layer. Ideally suitable for fine art reproductions. Custom made for you and ready to be hung on the wall.","PURPLE CREAM HOME PINK WALL GRAINS FLOWER GOLD LEAVES TEAL BROWN TRADITIONAL TAN FRAME GREEN PAINTING ROOM, SPICE FLOWERS ELEMENTS ORANGE FOR BED RED ","","Black","Polystyrene","Audit, Lisa","","","Yes","Square/Rectangle","","No","","1","Month","","","Carries 1 month domestic and international warranty against manufacturing defects","Please email us picture of damage or other issues. After our inspection of the pictures, and our approval, please ship the products us and we will send the replacement.","Covers the art print and the frame","","Canvas","","No","","M"
"FF100170","MONTAGE","24815","Digital Reprint","Floral","28","20","2.50","1","Yes","Single","","","","","153102","Floral painting with frame, Title: Spiced Nature I; Artist: Audit, Lisa; Framed Art Print (28 X 20 inch), Printed on Paper","Painting with frame, Title: Spiced Nature I, Artist: Audit, Lisa.
Printed on: Paper; Framed Art Print. Image Size: 24 X 16; 
Paper: NovaJet Matte Coated Premium Paper 230 (MCP 230). It is a heavy weight, bright white, smooth finish matte paper, top-coated with an ink-receptive layer. Ideally suitable for printing high quality fine art reproduction. The artwork is covered with clear acrylic for added protection, durability and clear visibility. 
Frame: Simple Black Small (1.22 inch). Frame is made of polystyrene, which is light weight, long lasting and has very good finish. 
Mount: 1 inch, Color: offwhite, it enhances the look of this artwork. 
Product Size: 28 X 20 inch. 
It comes with hooks at the back, ready to be hung on the wall.","One piece art with frame, printed on Paper; Image Print Size: 24 X 16; Frame: Simple Black Small (1.22inch, Polystyrene). Mount: 1 inch, Color: offwhite. Product Size: 28 X 20 inchAcrylic covered; ","Printed on Paper, size: 28 X 20 inch. , Frame: Simple Black Small (1.22 inch). It's a high quality frame made of Polystyrene, which is light weight, long lasting and has very good finish. 
, 1 inch offwhite mount adds classy look to this art. , Paper: NovaJet Matte Coated Premium Paper 230 (MCP 230). It is a heavy weight, bright white, smooth finish matte paper, top-coated with an ink-receptive layer. Ideally suitable for printing high quality fine art reproduction. The artwork is covered with clear acrylic for added protection, durability and clear visibility. Custom made for you and ready to be hung on the wall.","PURPLE CREAM HOME PINK WALL GRAINS FLOWER GOLD LEAVES TEAL BROWN TRADITIONAL TAN FRAME GREEN PAINTING ROOM, SPICE FLOWERS ELEMENTS ORANGE FOR BED RED ","","Black","Polystyrene","Audit, Lisa","","","Yes","Square/Rectangle","","No","","1","Month","","","Carries 1 month domestic and international warranty against manufacturing defects","Please email us picture of damage or other issues. After our inspection of the pictures, and our approval, please ship the products us and we will send the replacement.","Covers the art print and the frame","","Paper","","Yes","","M"
"FF100172","MONTAGE","24815","Digital Reprint","Floral","26","18","2.50","1","Yes","Single","","","","","153102","Floral painting with frame, Title: Spiced Nature I; Artist: Audit, Lisa; Framed Art Print (26 X 18 inch), Printed on Canvas","Painting with frame, Title: Spiced Nature I, Artist: Audit, Lisa.
Printed on: Canvas; Framed Art Print. Image Size: 24 X 16; 
Canvas: NovaJet Artistic Matte Canvas 410 (AMC 410). It is a water-resistant canvas, top-coated with an ink-receptive layer. Ideally suitable for fine art reproductions. 
Frame: Simple Black Small (1.22 inch). Frame is made of polystyrene, which is light weight, long lasting and has very good finish. 
Product Size: 26 X 18 inch. 
It comes with hooks at the back, ready to be hung on the wall.","One piece art with frame, printed on Canvas; Image Print Size: 24 X 16; Frame: Simple Black Small (1.22inch, Polystyrene). Product Size: 26 X 18 inch","Printed on Canvas, size: 26 X 18 inch. , Frame: Simple Black Small (1.22 inch). It's a high quality frame made of Polystyrene, which is light weight, long lasting and has very good finish. 
, Canvas: NovaJet Artistic Matte Canvas 410 (AMC 410). It is a water-resistant canvas, top-coated with an ink-receptive layer. Ideally suitable for fine art reproductions. Custom made for you and ready to be hung on the wall.","PURPLE CREAM HOME PINK WALL GRAINS FLOWER GOLD LEAVES TEAL BROWN TRADITIONAL TAN FRAME GREEN PAINTING ROOM, SPICE FLOWERS ELEMENTS ORANGE FOR BED RED ","","Black","Polystyrene","Audit, Lisa","","","Yes","Square/Rectangle","","No","","1","Month","","","Carries 1 month domestic and international warranty against manufacturing defects","Please email us picture of damage or other issues. After our inspection of the pictures, and our approval, please ship the products us and we will send the replacement.","Covers the art print and the frame","","Canvas","","No","","M"
"FF100174","MONTAGE","24815","Digital Reprint","Floral","36","26","4.00","1","Yes","Single","","","","","153102","Floral painting with frame, Title: Spiced Nature I; Artist: Audit, Lisa; Framed Art Print (36 X 26 inch), Printed on Paper","Painting with frame, Title: Spiced Nature I, Artist: Audit, Lisa.
Printed on: Paper; Framed Art Print. Image Size: 30 X 20; 
Paper: NovaJet Matte Coated Premium Paper 230 (MCP 230). It is a heavy weight, bright white, smooth finish matte paper, top-coated with an ink-receptive layer. Ideally suitable for printing high quality fine art reproduction. The artwork is covered with clear acrylic for added protection, durability and clear visibility. 
Frame: Simple Black Small (1.22 inch). Frame is made of polystyrene, which is light weight, long lasting and has very good finish. 
Mount: 2 inch, Color: offwhite, it enhances the look of this artwork. 
Product Size: 36 X 26 inch. 
It comes with hooks at the back, ready to be hung on the wall.","One piece art with frame, printed on Paper; Image Print Size: 30 X 20; Frame: Simple Black Small (1.22inch, Polystyrene). Mount: 2 inch, Color: offwhite. Product Size: 36 X 26 inchAcrylic covered; ","Printed on Paper, size: 36 X 26 inch. , Frame: Simple Black Small (1.22 inch). It's a high quality frame made of Polystyrene, which is light weight, long lasting and has very good finish. 
, 2 inch offwhite mount adds classy look to this art. , Paper: NovaJet Matte Coated Premium Paper 230 (MCP 230). It is a heavy weight, bright white, smooth finish matte paper, top-coated with an ink-receptive layer. Ideally suitable for printing high quality fine art reproduction. The artwork is covered with clear acrylic for added protection, durability and clear visibility. Custom made for you and ready to be hung on the wall.","PURPLE CREAM HOME PINK WALL GRAINS FLOWER GOLD LEAVES TEAL BROWN TRADITIONAL TAN FRAME GREEN PAINTING ROOM, SPICE FLOWERS ELEMENTS ORANGE FOR BED RED ","","Black","Polystyrene","Audit, Lisa","","","Yes","Square/Rectangle","","No","","1","Month","","","Carries 1 month domestic and international warranty against manufacturing defects","Please email us picture of damage or other issues. After our inspection of the pictures, and our approval, please ship the products us and we will send the replacement.","Covers the art print and the frame","","Paper","","Yes","","M"
"FF100176","MONTAGE","24815","Digital Reprint","Floral","32","22","4.00","1","Yes","Single","","","","","153102","Floral painting with frame, Title: Spiced Nature I; Artist: Audit, Lisa; Framed Art Print (32 X 22 inch), Printed on Canvas","Painting with frame, Title: Spiced Nature I, Artist: Audit, Lisa.
Printed on: Canvas; Framed Art Print. Image Size: 30 X 20; 
Canvas: NovaJet Artistic Matte Canvas 410 (AMC 410). It is a water-resistant canvas, top-coated with an ink-receptive layer. Ideally suitable for fine art reproductions. 
Frame: Simple Black Small (1.22 inch). Frame is made of polystyrene, which is light weight, long lasting and has very good finish. 
Product Size: 32 X 22 inch. 
It comes with hooks at the back, ready to be hung on the wall.","One piece art with frame, printed on Canvas; Image Print Size: 30 X 20; Frame: Simple Black Small (1.22inch, Polystyrene). Product Size: 32 X 22 inch","Printed on Canvas, size: 32 X 22 inch. , Frame: Simple Black Small (1.22 inch). It's a high quality frame made of Polystyrene, which is light weight, long lasting and has very good finish. 
, Canvas: NovaJet Artistic Matte Canvas 410 (AMC 410). It is a water-resistant canvas, top-coated with an ink-receptive layer. Ideally suitable for fine art reproductions. Custom made for you and ready to be hung on the wall.","PURPLE CREAM HOME PINK WALL GRAINS FLOWER GOLD LEAVES TEAL BROWN TRADITIONAL TAN FRAME GREEN PAINTING ROOM, SPICE FLOWERS ELEMENTS ORANGE FOR BED RED ","","Black","Polystyrene","Audit, Lisa","","","Yes","Square/Rectangle","","No","","1","Month","","","Carries 1 month domestic and international warranty against manufacturing defects","Please email us picture of damage or other issues. After our inspection of the pictures, and our approval, please ship the products us and we will send the replacement.","Covers the art print and the frame","","Canvas","","No","","M"
"FF100178","MONTAGE","24815","Digital Reprint","Floral","42","30","5.00","1","Yes","Single","","","","","153102","Floral painting with frame, Title: Spiced Nature I; Artist: Audit, Lisa; Framed Art Print (42 X 30 inch), Printed on Paper","Painting with frame, Title: Spiced Nature I, Artist: Audit, Lisa.
Printed on: Paper; Framed Art Print. Image Size: 36 X 24; 
Paper: NovaJet Matte Coated Premium Paper 230 (MCP 230). It is a heavy weight, bright white, smooth finish matte paper, top-coated with an ink-receptive layer. Ideally suitable for printing high quality fine art reproduction. The artwork is covered with clear acrylic for added protection, durability and clear visibility. 
Frame: Simple Black Small (1.22 inch). Frame is made of polystyrene, which is light weight, long lasting and has very good finish. 
Mount: 2 inch, Color: offwhite, it enhances the look of this artwork. 
Product Size: 42 X 30 inch. 
It comes with hooks at the back, ready to be hung on the wall.","One piece art with frame, printed on Paper; Image Print Size: 36 X 24; Frame: Simple Black Small (1.22inch, Polystyrene). Mount: 2 inch, Color: offwhite. Product Size: 42 X 30 inchAcrylic covered; ","Printed on Paper, size: 42 X 30 inch. , Frame: Simple Black Small (1.22 inch). It's a high quality frame made of Polystyrene, which is light weight, long lasting and has very good finish. 
, 2 inch offwhite mount adds classy look to this art. , Paper: NovaJet Matte Coated Premium Paper 230 (MCP 230). It is a heavy weight, bright white, smooth finish matte paper, top-coated with an ink-receptive layer. Ideally suitable for printing high quality fine art reproduction. The artwork is covered with clear acrylic for added protection, durability and clear visibility. Custom made for you and ready to be hung on the wall.","PURPLE CREAM HOME PINK WALL GRAINS FLOWER GOLD LEAVES TEAL BROWN TRADITIONAL TAN FRAME GREEN PAINTING ROOM, SPICE FLOWERS ELEMENTS ORANGE FOR BED RED ","","Black","Polystyrene","Audit, Lisa","","","Yes","Square/Rectangle","","No","","1","Month","","","Carries 1 month domestic and international warranty against manufacturing defects","Please email us picture of damage or other issues. After our inspection of the pictures, and our approval, please ship the products us and we will send the replacement.","Covers the art print and the frame","","Paper","","Yes","","M"
"FF100180","MONTAGE","24815","Digital Reprint","Floral","38","26","5.00","1","Yes","Single","","","","","153102","Floral painting with frame, Title: Spiced Nature I; Artist: Audit, Lisa; Framed Art Print (38 X 26 inch), Printed on Canvas","Painting with frame, Title: Spiced Nature I, Artist: Audit, Lisa.
Printed on: Canvas; Framed Art Print. Image Size: 36 X 24; 
Canvas: NovaJet Artistic Matte Canvas 410 (AMC 410). It is a water-resistant canvas, top-coated with an ink-receptive layer. Ideally suitable for fine art reproductions. 
Frame: Simple Black Small (1.22 inch). Frame is made of polystyrene, which is light weight, long lasting and has very good finish. 
Product Size: 38 X 26 inch. 
It comes with hooks at the back, ready to be hung on the wall.","One piece art with frame, printed on Canvas; Image Print Size: 36 X 24; Frame: Simple Black Small (1.22inch, Polystyrene). Product Size: 38 X 26 inch","Printed on Canvas, size: 38 X 26 inch. , Frame: Simple Black Small (1.22 inch). It's a high quality frame made of Polystyrene, which is light weight, long lasting and has very good finish. 
, Canvas: NovaJet Artistic Matte Canvas 410 (AMC 410). It is a water-resistant canvas, top-coated with an ink-receptive layer. Ideally suitable for fine art reproductions. Custom made for you and ready to be hung on the wall.","PURPLE CREAM HOME PINK WALL GRAINS FLOWER GOLD LEAVES TEAL BROWN TRADITIONAL TAN FRAME GREEN PAINTING ROOM, SPICE FLOWERS ELEMENTS ORANGE FOR BED RED ","","Black","Polystyrene","Audit, Lisa","","","Yes","Square/Rectangle","","No","","1","Month","","","Carries 1 month domestic and international warranty against manufacturing defects","Please email us picture of damage or other issues. After our inspection of the pictures, and our approval, please ship the products us and we will send the replacement.","Covers the art print and the frame","","Canvas","","No","","M"
"FF100182","MONTAGE","28651","Digital Reprint","Floral","16","12","1.50","1","Yes","Single","","","","","151536","Floral painting with frame, Title: Flower Shower Crop; Artist: Nai, Danhui; Framed Art Print (16 X 12 inch), Printed on Paper","Painting with frame, Title: Flower Shower Crop, Artist: Nai, Danhui.
Printed on: Paper; Framed Art Print. Image Size: 12 X 8; 
Paper: NovaJet Matte Coated Premium Paper 230 (MCP 230). It is a heavy weight, bright white, smooth finish matte paper, top-coated with an ink-receptive layer. Ideally suitable for printing high quality fine art reproduction. The artwork is covered with clear acrylic for added protection, durability and clear visibility. 
Frame: Simple Black Small (1.22 inch). Frame is made of polystyrene, which is light weight, long lasting and has very good finish. 
Mount: 1 inch, Color: offwhite, it enhances the look of this artwork. 
Product Size: 16 X 12 inch. 
It comes with hooks at the back, ready to be hung on the wall.","One piece art with frame, printed on Paper; Image Print Size: 12 X 8; Frame: Simple Black Small (1.22inch, Polystyrene). Mount: 1 inch, Color: offwhite. Product Size: 16 X 12 inchAcrylic covered; ","Printed on Paper, size: 16 X 12 inch. , Frame: Simple Black Small (1.22 inch). It's a high quality frame made of Polystyrene, which is light weight, long lasting and has very good finish. 
, 1 inch offwhite mount adds classy look to this art. , Paper: NovaJet Matte Coated Premium Paper 230 (MCP 230). It is a heavy weight, bright white, smooth finish matte paper, top-coated with an ink-receptive layer. Ideally suitable for printing high quality fine art reproduction. The artwork is covered with clear acrylic for added protection, durability and clear visibility. Custom made for you and ready to be hung on the wall.","ABSTRACT CREAM HOME PINK WALL TEAL BROWN FRAME GREEN PAINTING ROOM, FLOWERS YELLOW FOR BED WITH BLUE ROOM DECOR BEIGE ART FLORAL LIVING","","Black","Polystyrene","Nai, Danhui","","","Yes","Square/Rectangle","","No","","1","Month","","","Carries 1 month domestic and international warranty against manufacturing defects","Please email us picture of damage or other issues. After our inspection of the pictures, and our approval, please ship the products us and we will send the replacement.","Covers the art print and the frame","","Paper","","Yes","","M"
"FF100184","MONTAGE","28651","Digital Reprint","Floral","14","10","1.50","1","Yes","Single","","","","","151536","Floral painting with frame, Title: Flower Shower Crop; Artist: Nai, Danhui; Framed Art Print (14 X 10 inch), Printed on Canvas","Painting with frame, Title: Flower Shower Crop, Artist: Nai, Danhui.
Printed on: Canvas; Framed Art Print. Image Size: 12 X 8; 
Canvas: NovaJet Artistic Matte Canvas 410 (AMC 410). It is a water-resistant canvas, top-coated with an ink-receptive layer. Ideally suitable for fine art reproductions. 
Frame: Simple Black Small (1.22 inch). Frame is made of polystyrene, which is light weight, long lasting and has very good finish. 
Product Size: 14 X 10 inch. 
It comes with hooks at the back, ready to be hung on the wall.","One piece art with frame, printed on Canvas; Image Print Size: 12 X 8; Frame: Simple Black Small (1.22inch, Polystyrene). Product Size: 14 X 10 inch","Printed on Canvas, size: 14 X 10 inch. , Frame: Simple Black Small (1.22 inch). It's a high quality frame made of Polystyrene, which is light weight, long lasting and has very good finish. 
, Canvas: NovaJet Artistic Matte Canvas 410 (AMC 410). It is a water-resistant canvas, top-coated with an ink-receptive layer. Ideally suitable for fine art reproductions. Custom made for you and ready to be hung on the wall.","ABSTRACT CREAM HOME PINK WALL TEAL BROWN FRAME GREEN PAINTING ROOM, FLOWERS YELLOW FOR BED WITH BLUE ROOM DECOR BEIGE ART FLORAL LIVING","","Black","Polystyrene","Nai, Danhui","","","Yes","Square/Rectangle","","No","","1","Month","","","Carries 1 month domestic and international warranty against manufacturing defects","Please email us picture of damage or other issues. After our inspection of the pictures, and our approval, please ship the products us and we will send the replacement.","Covers the art print and the frame","","Canvas","","No","","M"
